epoch,accuracy,loss,val_accuracy,val_loss
62,0.67692775,0.8729178780085552,0.6253918409347534,1.034576554345736
63,0.66974354,0.8798119383056137,0.6266109347343445,1.032839579600484
64,0.6736187,0.8761014956832529,0.6262626051902771,1.033963147396412
65,0.6750555,0.8734274145079338,0.6252176761627197,1.0326292236396886
66,0.6759263,0.8707062107054956,0.6260885000228882,1.0321860230164177
67,0.67427176,0.8716921853776252,0.6253918409347534,1.0316872052804222
68,0.67779857,0.8660917366812796,0.6267850995063782,1.032173668599137
69,0.6765359,0.8660070859685701,0.6267850995063782,1.0313123011373138
70,0.67945313,0.8647837471748128,0.6264367699623108,1.0318068538090777
71,0.67880005,0.8667054702409617,0.6271334290504456,1.0301209538915521
72,0.6766665,0.8677009940640493,0.6271334290504456,1.029694776217807
73,0.6804981,0.8671940144240823,0.6273075342178345,1.0315345668992029
74,0.68036747,0.864541528532947,0.6283524632453918,1.028985960750952
75,0.68297994,0.8579462221804777,0.6281783580780029,1.0293773446129573
76,0.68250096,0.8633079928136617,0.6264367699623108,1.0296833118840985
77,0.6795837,0.8657096150926602,0.6273075342178345,1.0295783912458722
78,0.67880005,0.862214283964561,0.6274816989898682,1.030202998761224
79,0.68250096,0.8543707795939759,0.6274816989898682,1.0298848065379935
80,0.6837201,0.8582966340383863,0.6271334290504456,1.029938270347287
81,0.6796273,0.8583782197456727,0.6290491223335266,1.0299672907920965
82,0.68088996,0.8579507399436859,0.6274816989898682,1.0307958628482745
83,0.68463445,0.8526352680507512,0.6280041933059692,1.0298256698446961
84,0.6831541,0.8571303414806406,0.6290491223335266,1.029995789223953
85,0.6828493,0.853461922419244,0.6297457218170166,1.0307055853751013
86,0.6857665,0.8539330163414968,0.6292232871055603,1.030056863099347
87,0.6848957,0.8539280964889415,0.6290491223335266,1.0308629265648694
88,0.6792354,0.8605185176144127,0.6299198865890503,1.030479566762772
89,0.681456,0.8611385721185987,0.6302682161331177,1.0305098930496408
90,0.6825445,0.854358527474759,0.6302682161331177,1.0304309367635283
91,0.683067,0.8535827410419895,0.6295715570449829,1.0301074841553142
92,0.6838072,0.8540413927937455,0.630094051361084,1.0308536784402256
93,0.68141246,0.8572745643198949,0.629397451877594,1.03029330804015
94,0.6828058,0.8535289611649066,0.6292232871055603,1.0303655474578741
95,0.6857665,0.8531827479373824,0.6287007927894592,1.0297552770083476
96,0.68393785,0.8548254448105099,0.6295715570449829,1.0307386807762593
97,0.68715984,0.8520179842762763,0.6292232871055603,1.030354502578099
98,0.68245745,0.8561059279970638,0.6299198865890503,1.0300535718890609
99,0.6827187,0.8537670075906378,0.630094051361084,1.029687657293149
100,0.6807594,0.8555280558196254,0.6287007927894592,1.0305295903397869
101,0.67893064,0.8548537798548013,0.6309648156166077,1.0303671010194113
102,0.6817172,0.8561760495747833,0.6288749575614929,1.0306195794020494
103,0.68446034,0.8558752900806578,0.629397451877594,1.029949818077672
104,0.68450385,0.854677481432684,0.6299198865890503,1.0308186607633223
105,0.6818043,0.8564378180626132,0.6295715570449829,1.0309172795650146
106,0.6826751,0.8567700737804822,0.6302682161331177,1.03035196947412
107,0.68302345,0.8550865954597467,0.6290491223335266,1.0311330044489628
108,0.6841555,0.8529757248040573,0.6295715570449829,1.0300385110555148
109,0.68097705,0.8572341728055773,0.629397451877594,1.0304562628206912
